brand,processor,ram_gb,storage,gpu,screen_size_inch,resolution,battery_life_hours,weight_kg,operating_system,price_usd
Acer,AMD Ryzen 9,32,1TBHDD,Nvidia RTX 3060,13.3,1366x768,5.5,2.06,Windows,1761.38
Apple,Intel i3,32,512GBSSD,Nvidia GTX 1650,15.6,1920x1080,11.5,1.74,Linux,2196.94
Razer,Intel i9,16,1TBSSD,Integrated,14.0,1920x1080,10.1,3.49,Macos,1747.64
Apple,AMD Ryzen 9,16,1TBSSD,Integrated,14.0,2560x1440,11.1,3.16,Freedos,2441.76
Acer,Intel i5,32,2TBSSD,Nvidia GTX 1650,17.3,2560x1440,4.7,2.2,Freedos,2293.11
Razer,Intel i5,4,1TBHDD,AMD Radeon RX 6800,13.3,3840x2160,10.1,3.19,Windows,1731.02
Razer,Intel i9,8,1TBHDD,Nvidia RTX 3060,16.0,3840x2160,10.1,2.85,Freedos,3524.29
Dell,Intel i7,64,1TBHDD,Nvidia RTX 2060,13.3,2560x1440,5.6,1.24,Macos,2970.14
Samsung,AMD Ryzen 3,32,512GBSSD,Nvidia GTX 1650,17.3,1366x768,12.0,2.98,Freedos,1116.25
Microsoft,AMD Ryzen 5,4,256GBSSD,Nvidia RTX 3080,17.3,2560x1440,6.8,1.7,Linux,1375.5
Asus,Intel i3,8,512GBSSD,Integrated,15.6,3840x2160,4.6,2.03,Windows,1120.84
Apple,AMD Ryzen 7,8,2TBSSD,Nvidia RTX 3080,14.0,1366x768,11.3,1.53,Freedos,1669.8
HP,Intel i9,16,1TBSSD,Nvidia GTX 1650,13.3,1366x768,7.7,3.45,Macos,1538.94
MSI,Intel i3,32,256GBSSD,Nvidia RTX 3080,13.3,3840x2160,11.7,2.07,Macos,2929.63
MSI,Intel i7,8,512GBSSD,Integrated,17.3,2560x1440,10.5,3.18,Linux,1560.1
MSI,Intel i7,32,512GBSSD,Nvidia RTX 3080,15.6,3840x2160,11.3,1.3,Freedos,4728.28
Acer,AMD Ryzen 3,32,256GBSSD,Nvidia RTX 3060,13.3,1920x1080,6.9,2.56,Linux,1240.84
Razer,AMD Ryzen 7,4,256GBSSD,Nvidia RTX 3060,13.3,2560x1440,7.8,3.27,Macos,1952.87
Apple,Intel i5,16,256GBSSD,AMD Radeon RX 6800,13.3,3840x2160,9.2,2.57,Freedos,2930.23
Microsoft,Intel i9,32,256GBSSD,Nvidia RTX 2060,16.0,3840x2160,10.9,3.1,Linux,4879.88
HP,AMD Ryzen 3,16,1TBSSD,Nvidia RTX 3060,17.3,2560x1440,10.0,2.75,Macos,1316.05
MSI,Intel i3,8,1TBSSD,Nvidia GTX 1650,17.3,3840x2160,6.9,2.24,Windows,1977.61
Lenovo,Intel i7,64,512GBSSD,Nvidia RTX 3060,16.0,2560x1440,6.1,2.82,Freedos,4116.58
Asus,AMD Ryzen 3,16,2TBSSD,Nvidia RTX 2060,17.3,2560x1440,9.6,2.33,Windows,1434.46
MSI,AMD Ryzen 7,32,512GBSSD,AMD Radeon RX 6600,14.0,1366x768,10.0,2.14,Linux,2259.2
Dell,AMD Ryzen 7,4,256GBSSD,AMD Radeon RX 6800,13.3,1366x768,9.8,1.31,Windows,1106.32
Samsung,AMD Ryzen 9,64,1TBSSD,Nvidia RTX 2060,15.6,2560x1440,10.4,1.55,Freedos,5340.26
Acer,Intel i7,32,512GBSSD,AMD Radeon RX 6600,16.0,2560x1440,10.2,2.57,Freedos,2757.57
Apple,Intel i3,8,2TBSSD,Nvidia RTX 3060,13.3,2560x1440,7.8,1.37,Windows,1625.41
Dell,AMD Ryzen 3,64,1TBSSD,Nvidia RTX 2060,15.6,3840x2160,9.0,2.25,Macos,3586.74
HP,AMD Ryzen 5,8,1TBSSD,Nvidia GTX 1650,14.0,1920x1080,8.3,3.31,Macos,1163.25
Dell,Intel i9,4,512GBSSD,Nvidia RTX 3080,13.3,1366x768,5.9,2.9,Freedos,1359.24
Razer,AMD Ryzen 3,32,256GBSSD,AMD Radeon RX 6800,17.3,2560x1440,6.7,1.35,Windows,2486.93
MSI,Intel i9,32,256GBSSD,Nvidia RTX 2060,16.0,3840x2160,10.3,1.33,Freedos,6284.6
Lenovo,Intel i3,4,256GBSSD,AMD Radeon RX 6600,14.0,1920x1080,4.3,3.46,Windows,827.52
Lenovo,AMD Ryzen 5,64,2TBSSD,Nvidia RTX 2060,15.6,2560x1440,4.8,2.18,Freedos,3273.7
MSI,Intel i5,8,1TBSSD,Nvidia RTX 3080,17.3,3840x2160,5.7,2.62,Freedos,2511.25
HP,Intel i3,64,2TBSSD,Integrated,13.3,3840x2160,7.8,2.59,Macos,2210.45
Lenovo,Intel i7,32,256GBSSD,Nvidia RTX 3080,13.3,2560x1440,10.3,3.07,Linux,2390.34
Microsoft,AMD Ryzen 7,64,512GBSSD,Nvidia GTX 1650,14.0,3840x2160,7.3,2.92,Freedos,4938.26
Lenovo,Intel i5,32,1TBSSD,AMD Radeon RX 6800,16.0,2560x1440,6.4,1.44,Linux,2096.5
Microsoft,AMD Ryzen 9,32,1TBHDD,AMD Radeon RX 6600,17.3,1366x768,7.3,1.3,Freedos,2113.3
Apple,Intel i9,8,256GBSSD,Nvidia RTX 3060,17.3,1366x768,6.1,1.23,Freedos,2199.43
Samsung,AMD Ryzen 9,16,1TBHDD,Nvidia RTX 3060,16.0,2560x1440,6.9,2.68,Linux,2216.44
Asus,AMD Ryzen 7,32,1TBSSD,AMD Radeon RX 6600,15.6,3840x2160,8.0,1.63,Freedos,3572.4
Asus,AMD Ryzen 7,4,256GBSSD,Nvidia RTX 2060,17.3,2560x1440,8.2,1.76,Windows,1625.62
MSI,AMD Ryzen 3,8,1TBSSD,Nvidia RTX 2060,13.3,3840x2160,5.1,1.7,Freedos,1690.26
Dell,AMD Ryzen 9,8,2TBSSD,AMD Radeon RX 6800,15.6,2560x1440,7.4,1.29,Windows,2158.0
Lenovo,AMD Ryzen 5,64,1TBHDD,AMD Radeon RX 6600,14.0,2560x1440,8.7,3.4,Macos,2440.58
Microsoft,Intel i5,16,1TBHDD,AMD Radeon RX 6800,14.0,1920x1080,9.9,2.32,Freedos,1051.81
Asus,AMD Ryzen 3,64,2TBSSD,AMD Radeon RX 6800,16.0,2560x1440,10.5,1.55,Freedos,2772.77
Microsoft,AMD Ryzen 9,16,256GBSSD,AMD Radeon RX 6800,15.6,3840x2160,10.7,1.59,Windows,3470.24
HP,Intel i9,32,2TBSSD,AMD Radeon RX 6600,15.6,2560x1440,9.6,2.89,Macos,3678.9
Razer,AMD Ryzen 5,32,2TBSSD,AMD Radeon RX 6800,13.3,2560x1440,4.2,1.79,Windows,2900.72
MSI,AMD Ryzen 3,16,512GBSSD,Nvidia RTX 3060,16.0,2560x1440,11.5,2.62,Linux,1676.9
Lenovo,Intel i9,8,2TBSSD,Nvidia RTX 3080,16.0,2560x1440,5.1,2.02,Freedos,2391.37
HP,AMD Ryzen 9,4,2TBSSD,AMD Radeon RX 6800,16.0,2560x1440,6.7,1.79,Windows,2023.88
Acer,AMD Ryzen 3,8,1TBHDD,Nvidia GTX 1650,17.3,2560x1440,6.0,1.57,Macos,964.48
Microsoft,Intel i3,16,1TBHDD,Integrated,16.0,2560x1440,7.5,2.93,Linux,911.48
Microsoft,Intel i3,32,1TBSSD,AMD Radeon RX 6600,14.0,2560x1440,10.5,2.21,Freedos,1577.04
Microsoft,AMD Ryzen 5,64,2TBSSD,Nvidia RTX 3080,16.0,2560x1440,5.1,3.18,Macos,3298.29
Razer,Intel i3,32,512GBSSD,AMD Radeon RX 6600,15.6,1920x1080,4.5,2.77,Freedos,1942.86
Apple,Intel i3,4,256GBSSD,Nvidia GTX 1650,16.0,1920x1080,10.1,2.03,Linux,1209.38
Asus,Intel i7,16,512GBSSD,AMD Radeon RX 6600,13.3,3840x2160,7.1,1.89,Macos,2477.33
Microsoft,Intel i5,64,512GBSSD,AMD Radeon RX 6800,13.3,2560x1440,6.1,1.6,Macos,2891.56
Asus,AMD Ryzen 3,8,2TBSSD,AMD Radeon RX 6800,15.6,1366x768,4.7,1.71,Linux,676.17
Razer,Intel i5,32,2TBSSD,Nvidia RTX 3080,13.3,2560x1440,11.3,1.34,Freedos,2636.65
HP,AMD Ryzen 7,4,2TBSSD,Nvidia RTX 3060,15.6,2560x1440,6.2,1.68,Windows,1549.7
Lenovo,Intel i3,64,256GBSSD,Integrated,16.0,2560x1440,7.3,3.29,Freedos,1928.29
MSI,Intel i7,64,1TBSSD,AMD Radeon RX 6800,13.3,1366x768,11.9,1.25,Macos,3314.72
Dell,AMD Ryzen 3,32,256GBSSD,Nvidia RTX 3060,13.3,3840x2160,11.0,1.82,Macos,2261.77
Acer,Intel i9,4,2TBSSD,Nvidia RTX 3060,15.6,3840x2160,5.8,1.3,Windows,2703.76
Razer,Intel i9,16,256GBSSD,AMD Radeon RX 6800,13.3,1366x768,9.0,2.02,Freedos,2222.44
Samsung,AMD Ryzen 9,32,1TBSSD,Integrated,13.3,3840x2160,7.0,2.39,Macos,3001.11
Acer,Intel i3,4,1TBHDD,Nvidia RTX 2060,13.3,1366x768,11.2,2.58,Linux,582.43
Microsoft,Intel i3,8,256GBSSD,Nvidia RTX 2060,16.0,2560x1440,4.8,2.32,Freedos,1204.82
Lenovo,Intel i3,16,2TBSSD,Nvidia RTX 3060,16.0,1366x768,6.2,3.07,Freedos,1049.4
Razer,AMD Ryzen 5,16,256GBSSD,Nvidia RTX 3060,15.6,3840x2160,11.6,2.54,Linux,3133.41
HP,AMD Ryzen 3,8,2TBSSD,Nvidia RTX 2060,13.3,2560x1440,11.6,1.5,Windows,964.67
Apple,Intel i3,64,256GBSSD,Integrated,13.3,3840x2160,8.5,1.89,Windows,3350.55
MSI,Intel i5,64,2TBSSD,AMD Radeon RX 6800,17.3,3840x2160,8.3,2.8,Linux,5571.12
Dell,Intel i5,32,2TBSSD,Integrated,13.3,2560x1440,6.4,2.49,Macos,1379.48
Microsoft,AMD Ryzen 5,32,1TBHDD,AMD Radeon RX 6600,14.0,3840x2160,6.8,2.34,Linux,2188.87
Samsung,Intel i5,8,256GBSSD,Nvidia RTX 3060,14.0,1920x1080,6.8,3.15,Windows,945.76
HP,AMD Ryzen 3,16,256GBSSD,Nvidia RTX 3080,16.0,2560x1440,8.4,2.39,Freedos,1468.7
HP,Intel i5,32,2TBSSD,Nvidia RTX 3060,15.6,1366x768,10.3,2.22,Macos,1434.82
Asus,AMD Ryzen 9,4,1TBHDD,Nvidia RTX 2060,17.3,1920x1080,7.4,2.98,Freedos,1355.1
Microsoft,Intel i5,32,2TBSSD,Nvidia RTX 3060,16.0,1366x768,10.3,2.55,Windows,1624.12
Dell,Intel i7,4,1TBHDD,Nvidia RTX 3080,16.0,1920x1080,11.4,2.71,Macos,1030.08
Razer,AMD Ryzen 3,16,256GBSSD,Nvidia GTX 1650,15.6,2560x1440,5.3,1.81,Windows,1945.53
Lenovo,AMD Ryzen 5,64,512GBSSD,Nvidia RTX 3080,13.3,1920x1080,9.3,2.52,Macos,2272.57
Acer,AMD Ryzen 5,32,256GBSSD,Nvidia RTX 2060,14.0,2560x1440,9.8,1.45,Freedos,1975.93
Acer,AMD Ryzen 5,32,512GBSSD,Nvidia RTX 2060,14.0,1920x1080,8.6,3.38,Macos,1528.48
Microsoft,Intel i9,64,256GBSSD,Nvidia RTX 3060,15.6,2560x1440,9.8,1.63,Windows,5282.35
HP,AMD Ryzen 5,64,2TBSSD,Nvidia GTX 1650,14.0,1920x1080,11.0,3.01,Freedos,2407.28
MSI,AMD Ryzen 7,32,256GBSSD,AMD Radeon RX 6800,13.3,1366x768,5.0,2.66,Windows,2251.41
HP,AMD Ryzen 9,64,1TBHDD,Nvidia RTX 3060,14.0,3840x2160,9.8,3.29,Linux,5404.79
Razer,Intel i7,8,1TBSSD,Nvidia GTX 1650,15.6,1366x768,8.4,2.22,Windows,1567.98
Microsoft,Intel i3,8,1TBSSD,AMD Radeon RX 6800,16.0,2560x1440,11.1,2.67,Macos,1059.67
Microsoft,Intel i5,16,1TBSSD,Nvidia RTX 2060,13.3,1366x768,8.8,1.31,Windows,894.24
Apple,AMD Ryzen 9,16,1TBHDD,Nvidia GTX 1650,15.6,1920x1080,8.8,2.91,Windows,2698.64
Asus,AMD Ryzen 5,16,256GBSSD,Nvidia RTX 3060,15.6,3840x2160,11.7,2.16,Macos,2234.94
Lenovo,AMD Ryzen 5,32,2TBSSD,Nvidia RTX 3060,13.3,1366x768,11.7,2.51,Macos,1255.27
MSI,AMD Ryzen 3,64,1TBHDD,Nvidia GTX 1650,13.3,1366x768,10.5,2.36,Windows,1875.86
Dell,AMD Ryzen 7,8,1TBHDD,Nvidia GTX 1650,16.0,1920x1080,6.8,1.7,Freedos,1085.66
Dell,AMD Ryzen 7,8,1TBSSD,Nvidia RTX 2060,15.6,1920x1080,9.2,2.02,Macos,1386.13
Razer,Intel i7,16,1TBSSD,Integrated,17.3,3840x2160,6.7,2.58,Linux,2426.63
Apple,AMD Ryzen 9,16,2TBSSD,Nvidia GTX 1650,17.3,2560x1440,8.4,2.93,Linux,3972.59
Samsung,Intel i7,64,1TBHDD,Nvidia RTX 3080,17.3,3840x2160,6.9,1.85,Macos,4519.81
Microsoft,Intel i7,16,1TBSSD,Nvidia GTX 1650,13.3,1366x768,4.4,2.74,Macos,1119.98
HP,Intel i7,16,512GBSSD,Nvidia RTX 2060,16.0,3840x2160,6.3,1.78,Macos,2721.32
Lenovo,Intel i3,8,1TBHDD,AMD Radeon RX 6800,14.0,1366x768,5.4,2.08,Macos,554.09
Razer,Intel i5,64,256GBSSD,Integrated,16.0,2560x1440,5.8,2.46,Linux,3053.39
Razer,AMD Ryzen 5,8,256GBSSD,Nvidia RTX 2060,16.0,1366x768,9.3,2.95,Macos,1307.59
Dell,AMD Ryzen 5,64,256GBSSD,Nvidia RTX 3080,17.3,3840x2160,7.3,1.79,Windows,4234.48
Microsoft,AMD Ryzen 5,32,256GBSSD,Nvidia RTX 3080,15.6,2560x1440,5.6,1.57,Linux,2235.6
HP,Intel i7,4,512GBSSD,Integrated,16.0,2560x1440,9.9,1.65,Windows,981.18
Samsung,AMD Ryzen 3,16,1TBHDD,Integrated,14.0,1920x1080,8.2,3.46,Macos,729.19
Samsung,Intel i7,8,256GBSSD,Nvidia RTX 3060,15.6,1366x768,9.2,2.97,Macos,1251.72
Lenovo,AMD Ryzen 5,64,512GBSSD,Nvidia RTX 2060,14.0,2560x1440,7.5,1.6,Macos,3103.94
Samsung,AMD Ryzen 5,4,2TBSSD,Nvidia RTX 2060,13.3,1366x768,4.9,1.95,Windows,747.86
Microsoft,AMD Ryzen 9,16,2TBSSD,AMD Radeon RX 6800,13.3,1920x1080,6.6,3.08,Freedos,1991.67
Microsoft,AMD Ryzen 3,16,1TBHDD,Nvidia RTX 3060,13.3,3840x2160,7.7,1.47,Windows,1322.49
Microsoft,AMD Ryzen 3,32,256GBSSD,Nvidia GTX 1650,15.6,3840x2160,6.1,3.42,Freedos,2493.04
Microsoft,AMD Ryzen 7,16,256GBSSD,Nvidia RTX 3080,15.6,1366x768,4.3,1.87,Windows,1296.72
MSI,AMD Ryzen 7,16,1TBSSD,AMD Radeon RX 6800,17.3,1920x1080,7.9,2.87,Macos,2250.42
Lenovo,AMD Ryzen 3,16,1TBSSD,Integrated,17.3,2560x1440,9.8,2.72,Freedos,832.28
Microsoft,AMD Ryzen 9,16,1TBSSD,AMD Radeon RX 6600,15.6,3840x2160,10.4,1.45,Linux,3682.2
Dell,Intel i5,32,2TBSSD,AMD Radeon RX 6600,14.0,1920x1080,7.3,3.4,Windows,1705.44
MSI,Intel i9,8,512GBSSD,AMD Radeon RX 6800,17.3,2560x1440,6.4,1.88,Windows,3037.54
Dell,AMD Ryzen 7,4,1TBSSD,Nvidia GTX 1650,15.6,3840x2160,4.2,1.82,Freedos,2058.22
Apple,Intel i3,8,512GBSSD,Integrated,13.3,1920x1080,6.2,3.27,Windows,816.13
Microsoft,Intel i9,16,1TBHDD,AMD Radeon RX 6600,15.6,2560x1440,9.9,2.98,Macos,2164.3
Apple,Intel i5,32,1TBHDD,Integrated,17.3,1920x1080,4.9,1.58,Windows,1442.35
Acer,AMD Ryzen 9,16,256GBSSD,AMD Radeon RX 6800,13.3,1366x768,9.3,1.62,Linux,1785.28
Acer,AMD Ryzen 7,32,512GBSSD,AMD Radeon RX 6800,16.0,1920x1080,4.5,1.59,Windows,2209.62
Razer,AMD Ryzen 7,64,1TBHDD,Nvidia RTX 2060,16.0,3840x2160,5.9,1.2,Windows,6284.58
Acer,AMD Ryzen 7,8,512GBSSD,Nvidia RTX 3060,13.3,1920x1080,7.9,1.94,Freedos,1252.06
Apple,AMD Ryzen 9,16,1TBHDD,Nvidia GTX 1650,13.3,1366x768,8.9,2.34,Windows,2140.88
Apple,Intel i9,8,1TBHDD,Nvidia RTX 2060,15.6,1920x1080,9.1,2.94,Freedos,2142.73
Lenovo,AMD Ryzen 5,32,1TBHDD,Integrated,17.3,1366x768,9.5,3.34,Linux,760.56
Microsoft,Intel i5,8,1TBSSD,Nvidia RTX 3080,14.0,3840x2160,8.9,2.24,Windows,1534.8
Razer,Intel i9,64,2TBSSD,AMD Radeon RX 6600,15.6,1366x768,7.9,2.94,Windows,5055.95
Microsoft,AMD Ryzen 7,8,1TBHDD,AMD Radeon RX 6800,15.6,3840x2160,7.4,1.98,Linux,2055.79
Asus,AMD Ryzen 9,16,512GBSSD,Nvidia GTX 1650,13.3,1366x768,9.2,1.7,Windows,1607.35
Samsung,AMD Ryzen 5,8,1TBHDD,Nvidia GTX 1650,16.0,3840x2160,11.9,2.96,Macos,1439.13
Apple,AMD Ryzen 9,4,2TBSSD,Nvidia GTX 1650,15.6,2560x1440,6.6,2.27,Linux,2912.12
Dell,Intel i5,64,512GBSSD,Integrated,15.6,1366x768,7.8,2.56,Freedos,1376.95
Microsoft,AMD Ryzen 3,4,2TBSSD,Nvidia RTX 3080,14.0,3840x2160,11.0,2.27,Macos,1303.22
Dell,Intel i5,8,512GBSSD,Nvidia GTX 1650,16.0,1366x768,7.3,2.15,Linux,804.93
Acer,AMD Ryzen 9,32,512GBSSD,Nvidia GTX 1650,14.0,2560x1440,9.8,1.23,Linux,3309.12
Asus,Intel i7,4,2TBSSD,Nvidia RTX 3060,13.3,2560x1440,9.4,1.29,Macos,1456.95
MSI,Intel i9,8,1TBHDD,AMD Radeon RX 6800,15.6,1920x1080,6.1,1.23,Macos,2020.27
Samsung,AMD Ryzen 5,32,1TBHDD,Integrated,15.6,3840x2160,10.0,2.69,Freedos,1499.2
HP,Intel i3,64,512GBSSD,Nvidia GTX 1650,14.0,1366x768,11.6,1.5,Linux,1762.98
Apple,AMD Ryzen 7,64,1TBSSD,Nvidia RTX 2060,13.3,3840x2160,8.3,2.27,Macos,7355.92
Dell,AMD Ryzen 5,4,1TBHDD,Integrated,13.3,2560x1440,10.1,1.45,Freedos,747.64
Samsung,AMD Ryzen 9,4,512GBSSD,Nvidia RTX 3080,16.0,2560x1440,8.1,1.22,Macos,1994.2
Asus,Intel i9,8,2TBSSD,Integrated,17.3,1366x768,9.4,2.47,Macos,950.06
MSI,AMD Ryzen 5,32,1TBSSD,Integrated,17.3,1920x1080,4.2,1.21,Windows,1594.55
Razer,Intel i3,4,2TBSSD,Nvidia RTX 2060,16.0,1920x1080,8.1,2.79,Freedos,1256.8
Microsoft,AMD Ryzen 9,8,512GBSSD,AMD Radeon RX 6600,17.3,3840x2160,9.8,3.49,Windows,2943.06
HP,Intel i3,8,1TBHDD,Integrated,16.0,3840x2160,11.9,2.48,Macos,900.89
Razer,AMD Ryzen 3,64,1TBSSD,Nvidia RTX 2060,16.0,1920x1080,10.3,3.27,Macos,3076.99
Razer,AMD Ryzen 5,32,1TBSSD,AMD Radeon RX 6600,13.3,2560x1440,11.2,1.66,Macos,2726.01
Microsoft,AMD Ryzen 5,8,512GBSSD,Nvidia RTX 2060,17.3,1920x1080,8.1,1.3,Windows,1200.31
Razer,AMD Ryzen 9,64,256GBSSD,AMD Radeon RX 6600,14.0,3840x2160,9.9,2.72,Freedos,9259.13
Lenovo,Intel i9,16,1TBSSD,AMD Radeon RX 6800,16.0,1366x768,6.8,2.37,Macos,1893.32
Dell,AMD Ryzen 3,16,2TBSSD,Nvidia GTX 1650,14.0,1920x1080,9.8,3.38,Windows,1141.96
Lenovo,AMD Ryzen 7,64,512GBSSD,Nvidia RTX 2060,14.0,1366x768,4.3,1.41,Linux,2506.76
Samsung,Intel i5,16,512GBSSD,Nvidia GTX 1650,13.3,3840x2160,10.9,1.84,Macos,2139.41
Apple,Intel i5,8,256GBSSD,Nvidia GTX 1650,16.0,1366x768,10.6,3.47,Windows,1379.67
Samsung,Intel i9,4,512GBSSD,AMD Radeon RX 6800,13.3,1366x768,8.0,2.75,Macos,1156.41
Acer,AMD Ryzen 7,8,256GBSSD,AMD Radeon RX 6800,14.0,1366x768,11.9,3.13,Linux,1017.83
MSI,Intel i7,8,256GBSSD,AMD Radeon RX 6800,13.3,1366x768,5.1,3.12,Freedos,1385.99
MSI,Intel i5,32,1TBHDD,Integrated,16.0,3840x2160,7.9,3.5,Macos,2235.83
Microsoft,Intel i5,32,512GBSSD,Nvidia RTX 3060,14.0,2560x1440,7.9,1.44,Windows,2107.98
Acer,AMD Ryzen 7,8,512GBSSD,Nvidia GTX 1650,14.0,2560x1440,9.0,2.83,Freedos,1709.36
Dell,Intel i9,16,2TBSSD,AMD Radeon RX 6600,16.0,2560x1440,8.7,2.59,Windows,2611.34
Asus,Intel i7,64,512GBSSD,Nvidia RTX 2060,17.3,1366x768,10.5,1.26,Freedos,2762.63
Microsoft,Intel i3,64,2TBSSD,AMD Radeon RX 6800,14.0,2560x1440,4.2,2.81,Macos,2598.53
Dell,Intel i5,4,1TBSSD,AMD Radeon RX 6600,16.0,1366x768,4.1,1.9,Freedos,734.56
Acer,AMD Ryzen 9,4,2TBSSD,AMD Radeon RX 6600,14.0,1920x1080,9.5,2.57,Linux,1649.6
Apple,AMD Ryzen 3,8,1TBHDD,Nvidia GTX 1650,16.0,1920x1080,10.2,1.65,Macos,1034.69
Apple,Intel i7,32,2TBSSD,Nvidia GTX 1650,13.3,3840x2160,4.9,1.86,Macos,4988.38
Acer,AMD Ryzen 3,8,512GBSSD,Nvidia RTX 2060,14.0,3840x2160,5.0,1.31,Freedos,1310.25
Razer,Intel i9,32,256GBSSD,AMD Radeon RX 6600,14.0,2560x1440,5.1,2.24,Linux,4446.87
MSI,AMD Ryzen 3,16,512GBSSD,AMD Radeon RX 6600,16.0,1366x768,10.2,3.26,Windows,1117.4
Apple,Intel i3,8,2TBSSD,Nvidia RTX 3080,13.3,1920x1080,7.8,1.98,Macos,1330.06
Apple,AMD Ryzen 7,4,1TBHDD,Nvidia RTX 2060,14.0,1920x1080,8.0,1.46,Freedos,1332.88
Lenovo,AMD Ryzen 5,32,1TBHDD,Nvidia RTX 3080,14.0,3840x2160,7.7,1.41,Windows,2085.74
Apple,Intel i7,16,1TBHDD,Integrated,13.3,1366x768,7.9,1.34,Freedos,1038.49
Microsoft,AMD Ryzen 7,64,2TBSSD,Nvidia RTX 3060,16.0,2560x1440,4.7,1.51,Freedos,4034.8
Lenovo,Intel i3,16,512GBSSD,Nvidia GTX 1650,13.3,1366x768,9.2,2.41,Freedos,787.28
Asus,AMD Ryzen 5,8,1TBSSD,Nvidia RTX 3080,16.0,1366x768,7.4,2.48,Linux,1007.75
Acer,AMD Ryzen 5,64,2TBSSD,Nvidia RTX 3080,17.3,3840x2160,8.4,2.41,Freedos,4297.18
Razer,Intel i5,8,1TBHDD,AMD Radeon RX 6600,14.0,3840x2160,10.2,2.54,Linux,1914.72
Lenovo,AMD Ryzen 9,32,2TBSSD,Nvidia RTX 3060,14.0,1366x768,5.6,2.63,Freedos,2098.28
Lenovo,Intel i5,16,512GBSSD,Nvidia RTX 3060,13.3,1920x1080,11.3,1.78,Freedos,1224.73
Apple,AMD Ryzen 7,4,512GBSSD,Integrated,15.6,3840x2160,5.8,1.37,Linux,2102.29
Apple,AMD Ryzen 9,64,512GBSSD,Integrated,16.0,2560x1440,5.2,3.26,Macos,5356.86
MSI,AMD Ryzen 9,32,1TBSSD,Nvidia RTX 3060,13.3,2560x1440,8.1,3.25,Windows,4206.15
Microsoft,Intel i5,8,512GBSSD,AMD Radeon RX 6600,16.0,2560x1440,6.7,1.99,Macos,1390.79
Lenovo,AMD Ryzen 5,16,1TBHDD,Nvidia RTX 2060,15.6,1366x768,9.8,3.01,Windows,840.56
Microsoft,Intel i9,4,1TBSSD,Nvidia RTX 3080,13.3,3840x2160,6.8,3.02,Windows,2616.83
HP,AMD Ryzen 7,32,1TBSSD,Integrated,15.6,1366x768,10.4,1.6,Windows,1159.75
Asus,Intel i5,4,512GBSSD,Nvidia GTX 1650,13.3,1920x1080,5.4,2.9,Linux,975.18
Razer,AMD Ryzen 7,32,256GBSSD,Nvidia RTX 3060,17.3,2560x1440,7.1,1.67,Freedos,3718.2
Lenovo,AMD Ryzen 7,8,2TBSSD,Nvidia GTX 1650,13.3,3840x2160,9.7,2.19,Linux,2150.68
MSI,AMD Ryzen 9,16,1TBHDD,Nvidia RTX 2060,14.0,2560x1440,5.9,2.17,Freedos,2736.3
Apple,AMD Ryzen 3,4,2TBSSD,AMD Radeon RX 6800,14.0,1366x768,10.9,2.68,Windows,986.57
HP,Intel i9,32,256GBSSD,Nvidia GTX 1650,17.3,1366x768,9.3,3.07,Macos,2326.22
Samsung,AMD Ryzen 3,16,512GBSSD,AMD Radeon RX 6800,14.0,3840x2160,8.0,3.37,Macos,1799.96
Razer,AMD Ryzen 3,16,2TBSSD,Nvidia RTX 3080,16.0,2560x1440,10.1,2.48,Windows,1957.84
Acer,AMD Ryzen 5,64,512GBSSD,Nvidia RTX 3060,13.3,2560x1440,8.8,3.07,Macos,2845.62
Microsoft,Intel i9,32,512GBSSD,AMD Radeon RX 6800,13.3,3840x2160,11.8,2.13,Freedos,4428.41
MSI,AMD Ryzen 9,4,1TBHDD,Nvidia GTX 1650,16.0,2560x1440,9.9,2.38,Linux,2285.17
MSI,Intel i3,8,1TBSSD,AMD Radeon RX 6800,14.0,3840x2160,8.9,3.1,Freedos,1871.98
HP,AMD Ryzen 3,8,1TBHDD,Nvidia RTX 2060,14.0,3840x2160,10.7,3.27,Macos,1312.85
Acer,AMD Ryzen 5,64,256GBSSD,Nvidia RTX 2060,15.6,1920x1080,10.3,1.29,Freedos,2576.51
Asus,AMD Ryzen 3,4,1TBSSD,Nvidia RTX 2060,15.6,1920x1080,10.9,2.26,Windows,779.31
Samsung,Intel i3,32,2TBSSD,Nvidia RTX 3060,13.3,3840x2160,5.7,2.27,Freedos,2149.1
Asus,AMD Ryzen 5,8,512GBSSD,AMD Radeon RX 6800,13.3,1920x1080,5.3,2.23,Freedos,1022.28
MSI,Intel i5,16,1TBSSD,Nvidia RTX 3080,13.3,2560x1440,7.0,1.36,Macos,1801.61
Samsung,AMD Ryzen 3,16,2TBSSD,Nvidia RTX 3060,15.6,2560x1440,10.3,1.32,Freedos,1428.74
Acer,AMD Ryzen 7,64,256GBSSD,Nvidia RTX 2060,16.0,1920x1080,10.9,2.35,Linux,3248.03
Dell,Intel i3,8,512GBSSD,Nvidia RTX 3080,16.0,1366x768,6.9,1.62,Linux,719.46
Dell,Intel i3,8,2TBSSD,AMD Radeon RX 6800,15.6,3840x2160,10.2,1.84,Freedos,1554.61
Samsung,Intel i5,64,512GBSSD,Nvidia GTX 1650,13.3,1920x1080,10.8,1.43,Freedos,2433.37
Microsoft,Intel i9,32,1TBSSD,Nvidia RTX 2060,15.6,1920x1080,8.9,2.51,Macos,2936.89
